,%time,seq,stamp,frame_id,status,service,latitude,longitude,altitude,position_covariance0,position_covariance1,position_covariance2,position_covariance3,position_covariance4,position_covariance5,position_covariance6,position_covariance7,position_covariance8,position_covariance_type
54,1574069798911083267,106,1574069798910877483,base_link,0,1,40.3548259,-3.7441125,691.1665713,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
55,1574069799174591094,107,1574069799174202959,base_link,0,1,40.3548259,-3.7441117,690.9265706,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
56,1574069799440072596,108,1574069799439879882,base_link,0,1,40.3548261,-3.7441108,690.81657,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
57,1574069799690725842,109,1574069799690305737,base_link,0,1,40.3548263,-3.7441102,690.5465697,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
58,1574069799972734648,110,1574069799972522845,base_link,0,1,40.3548264,-3.74411,690.4265696,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
59,1574069800235044772,111,1574069800234850362,base_link,0,1,40.3548266,-3.7441082,690.3865682,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
60,1574069800491121435,112,1574069800490743013,base_link,0,1,40.3548265,-3.7441072,690.5465673,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
61,1574069800774304173,113,1574069800774095054,base_link,0,1,40.3548265,-3.7441067,690.5965669,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
62,1574069801012645028,114,1574069801012252347,base_link,0,1,40.3548268,-3.7441061,690.6865666,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
63,1574069801273359336,115,1574069801273144321,base_link,0,1,40.3548273,-3.7441063,690.1265673,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
64,1574069801531990663,116,1574069801531611086,base_link,0,1,40.3548273,-3.744106,690.116567,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
65,1574069801790979219,117,1574069801790678755,base_link,0,1,40.3548275,-3.7441058,690.216567,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
66,1574069802048047718,118,1574069802047637279,base_link,0,1,40.3548278,-3.7441047,689.9665664,0.7743999916,0,0,0,0.7743999916,0,0,0,2.016399878,1
67,1574069802315553542,119,1574069802315343317,base_link,0,1,40.3548282,-3.7441048,689.6165669,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
68,1574069802603454068,120,1574069802603077054,base_link,0,1,40.3548286,-3.7441045,689.406567,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
69,1574069802865577448,121,1574069802865379391,base_link,0,1,40.3548293,-3.7441042,689.0365674,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
70,1574069803092207637,122,1574069803091852668,base_link,0,1,40.3548296,-3.7441043,688.9665678,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
71,1574069803347742906,123,1574069803347540366,base_link,0,1,40.3548299,-3.7441046,688.7865683,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
72,1574069803591570149,124,1574069803591191825,base_link,0,1,40.35483,-3.7441046,688.6765684,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
73,1574069803855044189,125,1574069803854779503,base_link,0,1,40.3548307,-3.744103,688.3565677,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
74,1574069804134998627,126,1574069804134606814,base_link,0,1,40.354831,-3.7441027,688.2665678,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
75,1574069804368212778,127,1574069804367947523,base_link,0,1,40.3548309,-3.7441027,688.3565677,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
76,1574069804630343060,128,1574069804629898658,base_link,0,1,40.3548303,-3.7441026,688.376567,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
77,1574069804891626016,129,1574069804891411874,base_link,0,1,40.3548304,-3.7441019,688.3765665,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
78,1574069805130537499,130,1574069805130120379,base_link,0,1,40.3548305,-3.7441015,688.3165662,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
79,1574069805372611948,131,1574069805372345988,base_link,0,1,40.3548308,-3.744101,688.2665661,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
80,1574069805652848879,132,1574069805652534770,base_link,0,1,40.3548319,-3.7440993,687.9665657,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
81,1574069805892308934,133,1574069805892008864,base_link,0,1,40.3548325,-3.7440985,687.8265656,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
82,1574069806156065145,134,1574069806155715031,base_link,0,1,40.3548334,-3.7440974,687.5665655,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
83,1574069806409435140,135,1574069806409291433,base_link,0,1,40.354834,-3.7440964,687.5365652,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
84,1574069806722371255,136,1574069806722073869,base_link,0,1,40.3548337,-3.7440964,686.8165649,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
85,1574069807012285002,137,1574069807011902959,base_link,0,1,40.3548324,-3.7440978,686.7665649,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
86,1574069807237055685,138,1574069807236729994,base_link,0,1,40.3548312,-3.7440988,686.9165646,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
87,1574069807472132101,139,1574069807471957033,base_link,0,1,40.3548312,-3.7440988,686.9465646,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
88,1574069807727189026,140,1574069807726736093,base_link,0,1,40.3548311,-3.744099,686.9465647,0.7920999745,0,0,0,0.7920999745,0,0,0,2.016399878,1
89,1574069808001524035,141,1574069808001258251,base_link,0,1,40.3548309,-3.7440991,686.8765646,0.7920999745,0,0,0,0.7920999745,0,0,0,2.016399878,1
90,1574069808232887084,142,1574069808232621495,base_link,0,1,40.3548312,-3.7440971,687.0965631,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
91,1574069808494740476,143,1574069808494533496,base_link,0,1,40.3548312,-3.7440959,687.0765621,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
92,1574069808754982973,144,1574069808754804234,base_link,0,1,40.3548314,-3.7440958,686.8265622,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
93,1574069809010199578,145,1574069809009998056,base_link,0,1,40.3548315,-3.744095,687.0865616,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
94,1574069809304431491,146,1574069809304225550,base_link,0,1,40.3548308,-3.7440928,687.446559,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
95,1574069809539368376,147,1574069809539216024,base_link,0,1,40.3548303,-3.7440934,687.1965591,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
96,1574069809811250734,148,1574069809811060146,base_link,0,1,40.3548299,-3.7440943,686.9265595,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
97,1574069810061989415,149,1574069810061719116,base_link,0,1,40.3548313,-3.7440922,687.426559,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
98,1574069810307112510,150,1574069810306946966,base_link,0,1,40.3548316,-3.7440909,687.7165582,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
99,1574069810571157215,151,1574069810570948850,base_link,0,1,40.3548316,-3.74409,687.7565574,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
100,1574069810829093757,152,1574069810828868139,base_link,0,1,40.3548318,-3.744088,688.2365559,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
101,1574069811087913105,153,1574069811087538356,base_link,0,1,40.354832,-3.7440865,688.3365548,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
102,1574069811351809787,154,1574069811351642535,base_link,0,1,40.3548324,-3.7440851,688.3265539,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
103,1574069811587924640,155,1574069811587538483,base_link,0,1,40.3548327,-3.7440846,688.1665538,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
104,1574069811851818330,156,1574069811851596262,base_link,0,1,40.3548346,-3.7440847,688.2065557,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
105,1574069812116625798,157,1574069812116268433,base_link,0,1,40.3548356,-3.7440847,688.2765567,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
106,1574069812398091317,158,1574069812397945047,base_link,0,1,40.3548363,-3.7440845,688.5165572,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
107,1574069812629524904,159,1574069812629328301,base_link,0,1,40.3548357,-3.7440838,690.076556,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
108,1574069812889499310,160,1574069812889108593,base_link,0,1,40.3548359,-3.7440838,690.3665562,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
109,1574069813175333629,161,1574069813174973830,base_link,0,1,40.3548364,-3.7440838,690.3565567,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
110,1574069813430540331,162,1574069813430320781,base_link,0,1,40.3548367,-3.7440831,690.3165564,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
111,1574069813722451144,163,1574069813722056312,base_link,0,1,40.3548368,-3.7440821,690.4665556,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
112,1574069813946750292,164,1574069813946610324,base_link,0,1,40.354837,-3.7440815,690.4365553,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
113,1574069814210957104,165,1574069814210551324,base_link,0,1,40.3548372,-3.7440807,690.5565548,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
114,1574069814476879556,166,1574069814476657047,base_link,0,1,40.3548367,-3.7440804,690.716554,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
115,1574069814734646409,167,1574069814734255500,base_link,0,1,40.3548362,-3.7440813,690.9765543,0.7920999745,0,0,0,0.7920999745,0,0,0,2.496400136,1
116,1574069814970317735,168,1574069814970048659,base_link,0,1,40.3548361,-3.7440818,691.3365547,0.7920999745,0,0,0,0.7920999745,0,0,0,2.496400136,1
117,1574069815249721301,169,1574069815249370392,base_link,0,1,40.3548361,-3.7440815,691.7265544,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
118,1574069815472527158,170,1574069815472264106,base_link,0,1,40.354836,-3.7440815,692.3665543,0.7920999745,0,0,0,0.7920999745,0,0,0,2.496400136,1
119,1574069815706730995,171,1574069815706541466,base_link,0,1,40.3548363,-3.7440823,692.4965553,0.7920999745,0,0,0,0.7920999745,0,0,0,2.496400136,1
120,1574069815952857401,172,1574069815952530027,base_link,0,1,40.3548363,-3.744083,692.7365559,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
121,1574069816190080794,173,1574069816189851645,base_link,0,1,40.354836,-3.7440835,692.886556,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
122,1574069816430172192,174,1574069816429679521,base_link,0,1,40.3548356,-3.7440839,692.936556,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
123,1574069816666661489,175,1574069816666500837,base_link,0,1,40.3548347,-3.744084,693.1865552,0.7920999745,0,0,0,0.7920999745,0,0,0,2.496400136,1
124,1574069816909783128,176,1574069816909471876,base_link,0,1,40.354834,-3.7440841,693.2465546,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
125,1574069817145682404,177,1574069817145539532,base_link,0,1,40.3548332,-3.7440843,693.436554,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
126,1574069817413126051,178,1574069817412937096,base_link,0,1,40.3548326,-3.7440841,693.6065533,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
127,1574069817659910882,179,1574069817659696176,base_link,0,1,40.3548316,-3.7440841,693.9665523,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
128,1574069817866000279,180,1574069817865550122,base_link,0,1,40.354831,-3.744084,694.2265516,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
129,1574069818105147552,181,1574069818104938770,base_link,0,1,40.3548306,-3.744084,694.3865513,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
130,1574069818366126361,182,1574069818365631278,base_link,0,1,40.3548303,-3.7440841,694.4665511,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
131,1574069818625446295,183,1574069818625250495,base_link,0,1,40.35483,-3.744084,694.4965507,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
132,1574069818873643762,184,1574069818873340310,base_link,0,1,40.3548302,-3.7440843,694.8965511,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
133,1574069819114961453,185,1574069819114722722,base_link,0,1,40.3548305,-3.7440847,695.0965518,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
134,1574069819347062013,186,1574069819346638722,base_link,0,1,40.3548307,-3.7440852,695.2565524,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
135,1574069819590853671,187,1574069819590613147,base_link,0,1,40.3548308,-3.7440855,695.4365527,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
136,1574069819866236724,188,1574069819865741991,base_link,0,1,40.3548314,-3.7440846,695.4665525,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
137,1574069820065423068,189,1574069820065223180,base_link,0,1,40.3548319,-3.7440847,695.4865531,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
138,1574069820330287244,190,1574069820329837434,base_link,0,1,40.354832,-3.7440847,695.7065532,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
139,1574069820574541029,191,1574069820574356051,base_link,0,1,40.3548317,-3.744085,695.7665532,0.7225000405,0,0,0,0.7225000405,0,0,0,2.016399878,1
140,1574069820812956291,192,1574069820812592763,base_link,0,1,40.3548318,-3.7440855,695.6265537,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
141,1574069821051921530,193,1574069821051706969,base_link,0,1,40.3548315,-3.7440846,695.5265526,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
142,1574069821295440222,194,1574069821295250515,base_link,0,1,40.3548309,-3.7440848,695.3265522,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
143,1574069821535616153,195,1574069821535376977,base_link,0,1,40.3548302,-3.744085,695.1665517,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
144,1574069821771303572,196,1574069821771080456,base_link,0,1,40.3548297,-3.7440851,694.9765513,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
145,1574069822091625277,197,1574069822091474015,base_link,0,1,40.354829,-3.744085,694.7865506,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
146,1574069822356942493,198,1574069822356544869,base_link,0,1,40.3548287,-3.7440846,694.5365499,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
147,1574069822537457812,199,1574069822537068077,base_link,0,1,40.3548284,-3.7440843,694.3865494,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
148,1574069822791384991,200,1574069822791135261,base_link,0,1,40.3548286,-3.7440845,694.2465498,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
149,1574069823022954777,201,1574069823022498809,base_link,0,1,40.3548285,-3.7440852,694.1465503,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
150,1574069823295665665,202,1574069823295346959,base_link,0,1,40.3548284,-3.7440858,694.1065507,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
151,1574069823510201321,203,1574069823509710831,base_link,0,1,40.3548282,-3.7440858,693.9665505,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
152,1574069823747629635,204,1574069823747410120,base_link,0,1,40.3548281,-3.744086,693.6965506,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
153,1574069823990256552,205,1574069823989811959,base_link,0,1,40.3548281,-3.7440863,693.6565508,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
154,1574069824246661728,206,1574069824246463954,base_link,0,1,40.3548284,-3.7440869,693.4565516,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
155,1574069824532669819,207,1574069824532252711,base_link,0,1,40.354829,-3.7440876,693.1765528,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
156,1574069824704882704,208,1574069824704721692,base_link,0,1,40.3548287,-3.7440876,692.9265525,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
157,1574069824953066173,209,1574069824952643425,base_link,0,1,40.3548283,-3.7440883,692.5165527,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
158,1574069825205480659,210,1574069825205327609,base_link,0,1,40.354828,-3.7440891,692.2165531,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
159,1574069825444468614,211,1574069825444065860,base_link,0,1,40.3548283,-3.7440883,692.0765527,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
160,1574069825684707768,212,1574069825684559110,base_link,0,1,40.354828,-3.744087,691.9465513,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
161,1574069825925597395,213,1574069825925425719,base_link,0,1,40.3548277,-3.7440861,691.7565503,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
162,1574069826166620771,214,1574069826166446603,base_link,0,1,40.3548275,-3.7440857,691.6665497,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
163,1574069826430205996,215,1574069826429977023,base_link,0,1,40.3548277,-3.7440848,691.3765491,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
164,1574069826662957082,216,1574069826662821140,base_link,0,1,40.3548271,-3.7440841,690.996548,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
165,1574069826904269177,217,1574069826904070702,base_link,0,1,40.3548268,-3.7440834,690.9565471,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
166,1574069827144423554,218,1574069827144176727,base_link,0,1,40.3548271,-3.7440823,690.8265464,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
167,1574069827388819345,219,1574069827388566350,base_link,0,1,40.3548272,-3.7440818,690.5765461,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
168,1574069827625419967,220,1574069827625070797,base_link,0,1,40.3548269,-3.7440818,690.3965458,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
169,1574069827863821896,221,1574069827863586351,base_link,0,1,40.3548258,-3.7440808,690.4965439,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
170,1574069828110706026,222,1574069828110349288,base_link,0,1,40.3548253,-3.7440803,690.186543,0.7920999745,0,0,0,0.7920999745,0,0,0,2.496400136,1
171,1574069828352089694,223,1574069828351842033,base_link,0,1,40.354825,-3.7440794,690.1565419,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
172,1574069828614987366,224,1574069828614574152,base_link,0,1,40.3548249,-3.7440789,690.3465414,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
173,1574069828849412859,225,1574069828849179347,base_link,0,1,40.3548245,-3.7440796,689.6565416,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
174,1574069829072931845,226,1574069829072583252,base_link,0,1,40.354825,-3.7440798,689.5365422,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
175,1574069829317399944,227,1574069829317171931,base_link,0,1,40.3548256,-3.7440793,689.4665424,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
176,1574069829544406002,228,1574069829544033520,base_link,0,1,40.3548258,-3.7440781,689.4365415,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
177,1574069829792296698,229,1574069829792110575,base_link,0,1,40.354826,-3.7440774,689.4365411,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
178,1574069830039131953,230,1574069830038719633,base_link,0,1,40.3548263,-3.7440768,689.4265409,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
179,1574069830290816335,231,1574069830290654519,base_link,0,1,40.3548272,-3.7440757,689.4065408,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
180,1574069830529636875,232,1574069830529285351,base_link,0,1,40.3548275,-3.7440751,689.5265406,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
181,1574069830791430637,233,1574069830791330648,base_link,0,1,40.3548279,-3.7440747,689.7065406,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
182,1574069831024416399,234,1574069831024004873,base_link,0,1,40.3548284,-3.7440746,689.466541,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
183,1574069831263620069,235,1574069831263407758,base_link,0,1,40.3548285,-3.7440746,689.6265411,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
184,1574069831533098710,236,1574069831532676266,base_link,0,1,40.3548287,-3.7440746,689.7865413,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
185,1574069831791743772,237,1574069831791582042,base_link,0,1,40.3548289,-3.744075,689.5965419,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
186,1574069832007991489,238,1574069832007529858,base_link,0,1,40.3548287,-3.7440748,689.4865415,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
187,1574069832254525489,239,1574069832254306559,base_link,0,1,40.3548281,-3.7440742,689.4565404,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
188,1574069832485407548,240,1574069832485223963,base_link,0,1,40.3548282,-3.7440741,689.4165404,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
189,1574069832729515498,241,1574069832729287177,base_link,0,1,40.3548284,-3.7440739,689.1765404,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
190,1574069832989902335,242,1574069832989707035,base_link,0,1,40.3548285,-3.7440737,689.2065404,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
191,1574069833225004987,243,1574069833224778263,base_link,0,1,40.3548286,-3.7440737,689.2765405,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
192,1574069833467827894,244,1574069833467668990,base_link,0,1,40.3548295,-3.7440747,689.0765422,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
193,1574069833730191616,245,1574069833729857033,base_link,0,1,40.3548299,-3.7440748,689.1065427,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
194,1574069833985650291,246,1574069833985214824,base_link,0,1,40.3548304,-3.744075,689.0265433,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
195,1574069834232970555,247,1574069834232573178,base_link,0,1,40.3548308,-3.7440752,688.9865439,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
196,1574069834455364995,248,1574069834455194523,base_link,0,1,40.3548309,-3.7440755,689.2265442,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
197,1574069834684070663,249,1574069834683787788,base_link,0,1,40.3548309,-3.7440756,689.2365443,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
198,1574069834929039188,250,1574069834928826088,base_link,0,1,40.3548308,-3.7440758,689.3265444,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
199,1574069835187231439,251,1574069835186850492,base_link,0,1,40.3548307,-3.7440759,689.3465444,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
200,1574069835432050387,252,1574069835431864031,base_link,0,1,40.3548306,-3.7440759,689.3765443,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
201,1574069835665111178,253,1574069835664744907,base_link,0,1,40.3548306,-3.7440762,689.3165445,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
202,1574069835907496015,254,1574069835907317954,base_link,0,1,40.3548306,-3.7440761,689.1765445,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
203,1574069836151239496,255,1574069836150878678,base_link,0,1,40.3548303,-3.7440758,689.1665439,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
204,1574069836389696665,256,1574069836389537337,base_link,0,1,40.3548299,-3.7440754,689.0265432,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
205,1574069836660757269,257,1574069836660340253,base_link,0,1,40.3548296,-3.7440752,689.0565427,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
206,1574069836864922051,258,1574069836864776227,base_link,0,1,40.3548291,-3.744076,689.0365429,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
207,1574069837105901664,259,1574069837105582842,base_link,0,1,40.3548288,-3.7440766,689.0565431,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
208,1574069837354438036,260,1574069837354243031,base_link,0,1,40.3548284,-3.7440774,689.1265434,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
209,1574069837591357974,261,1574069837591173339,base_link,0,1,40.3548282,-3.744078,689.1965438,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
210,1574069837830595206,262,1574069837830290183,base_link,0,1,40.3548281,-3.7440787,689.2165443,0.9604000374,0,0,0,0.9604000374,0,0,0,6.812099452,1
211,1574069838062366909,263,1574069838062194160,base_link,0,1,40.3548282,-3.7440797,689.0265452,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
212,1574069838309066897,264,1574069838308674932,base_link,0,1,40.3548281,-3.7440799,689.0365453,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
213,1574069838551935568,265,1574069838551727501,base_link,0,1,40.3548284,-3.7440801,688.9865458,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
214,1574069838784778405,266,1574069838784384114,base_link,0,1,40.3548288,-3.7440802,688.7965462,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
215,1574069839031157242,267,1574069839030960962,base_link,0,1,40.3548291,-3.7440812,688.4865474,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
216,1574069839267121127,268,1574069839266731168,base_link,0,1,40.354829,-3.7440816,688.6265476,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
217,1574069839504432722,269,1574069839504223153,base_link,0,1,40.3548291,-3.7440819,688.556548,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
218,1574069839767594519,270,1574069839767250747,base_link,0,1,40.354829,-3.7440822,688.3865482,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
219,1574069839995022020,271,1574069839994706123,base_link,0,1,40.3548289,-3.7440826,688.2565484,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
220,1574069840229503304,272,1574069840229057445,base_link,0,1,40.3548289,-3.7440828,688.0965486,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
221,1574069840489164337,273,1574069840489003080,base_link,0,1,40.3548291,-3.7440828,687.8865488,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
222,1574069840715086634,274,1574069840714706489,base_link,0,1,40.3548292,-3.7440826,687.7265487,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
223,1574069840961148042,275,1574069840960974947,base_link,0,1,40.3548292,-3.744082,687.6065482,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
224,1574069841215224865,276,1574069841214814103,base_link,0,1,40.3548292,-3.7440813,687.5765476,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
225,1574069841492398609,277,1574069841492193631,base_link,0,1,40.3548296,-3.7440805,687.3665473,0.9604000374,0,0,0,0.9604000374,0,0,0,4.284899724,1
