rosbagTimestamp,seq,secs,nsecs,frame_id,xlt,ylt,zlt,xat,yat,zat,normality
1.57E+18,332,1574069858,911871825,base_link,-0.028763125,0.008342766,-0.114948057,0,0,0,1
1.57E+18,333,1574069859,151973384,base_link,-0.026256584,-0.001856812,-0.116091721,0,0,0,1
1.57E+18,334,1574069859,392352591,base_link,-0.026789755,-0.025588328,-0.117768958,0,0,0,1
1.57E+18,335,1574069859,632915891,base_link,-0.02632387,-0.041327495,-0.120122895,0,0,0,1
1.57E+18,336,1574069859,871206191,base_link,-0.026628848,-0.055782791,-0.120050758,0,0,0,1
1.57E+18,337,1574069860,113169308,base_link,-0.032593034,-0.075844117,-0.122146145,0,0,0,1
1.57E+18,338,1574069860,352898575,base_link,-0.037612706,-0.091400728,-0.123630196,0,0,0,1
1.57E+18,339,1574069860,592420751,base_link,-0.04086604,-0.098368995,-0.123487256,0,0,0,1
1.57E+18,340,1574069860,830999229,base_link,-0.038869672,-0.094463319,-0.120551914,0,0,0,1
1.57E+18,341,1574069861,72646273,base_link,-0.03489802,-0.089689314,-0.119468033,0,0,0,1
1.57E+18,342,1574069861,311240845,base_link,-0.038742665,-0.08742623,-0.120049894,0,0,0,1
1.57E+18,343,1574069861,552609226,base_link,-0.040788129,-0.077465005,-0.117047936,0,0,0,1
1.57E+18,344,1574069861,792675282,base_link,-0.040932849,-0.070350133,-0.113910951,0,0,0,1
1.57E+18,345,1574069862,33275473,base_link,-0.041253597,-0.065182455,-0.112012625,0,0,0,1
1.57E+18,346,1574069862,271903080,base_link,-0.04406007,-0.059542935,-0.111141913,0,0,0,1
1.57E+18,347,1574069862,512989472,base_link,-0.053715114,-0.046663772,-0.108995244,0,0,0,1
1.57E+18,348,1574069862,752155153,base_link,-0.059462182,-0.027239822,-0.106075071,0,0,0,1
1.57E+18,349,1574069862,992993163,base_link,-0.059321932,-0.012455883,-0.104803018,0,0,0,1
1.57E+18,350,1574069863,232432293,base_link,-0.063132085,0.000995894,-0.101454712,0,0,0,1
1.57E+18,351,1574069863,472132425,base_link,-0.063556299,0.006250754,-0.097461566,0,0,0,1
1.57E+18,352,1574069863,711550578,base_link,-0.069584444,0.012231307,-0.092821233,0,0,0,1
1.57E+18,353,1574069863,953018346,base_link,-0.074260384,0.019202778,-0.088855006,0,0,0,1
1.57E+18,354,1574069864,191064201,base_link,-0.076987028,0.018707052,-0.084965959,0,0,0,1
1.57E+18,355,1574069864,433296531,base_link,-0.079906806,0.007792749,-0.079342358,0,0,0,1
1.57E+18,356,1574069864,675024803,base_link,-0.086359598,0.001760373,-0.076382346,0,0,0,1
1.57E+18,357,1574069864,911248813,base_link,-0.07997749,-0.004584759,-0.076152824,0,0,0,1
1.57E+18,635,1574068125,90282327,base_link,0.026235584,0.029140573,-1.963060617,0,0,0,0
1.57E+18,636,1574068125,347990083,base_link,0.032108512,0.027707905,-2.365105867,0,0,0,0
1.57E+18,637,1574068125,628741829,base_link,0.01154368,0.093202114,-1.13720274,0,0,0,0
1.57E+18,638,1574068125,910273772,base_link,-0.329727948,-0.06054892,-1.148312092,0,0,0,0
1.57E+18,639,1574068126,178376853,base_link,-0.52376318,-0.281437755,-1.158649564,0,0,0,0
1.57E+18,640,1574068126,433885204,base_link,-0.421964258,-0.438475877,-1.113215804,0,0,0,0
1.57E+18,641,1574068126,734584440,base_link,-0.392223716,-0.416543365,-1.080641031,0,0,0,0
1.57E+18,642,1574068127,30201932,base_link,-0.350686878,-0.411371142,-1.022858262,0,0,0,0
1.57E+18,643,1574068127,274954463,base_link,-0.31206584,-0.400147885,-0.968322396,0,0,0,0
1.57E+18,644,1574068127,550745316,base_link,-0.275627106,-0.392902374,-0.915758848,0,0,0,0
1.57E+18,645,1574068127,809432080,base_link,-0.237416089,-0.380708456,-0.872396886,0,0,0,0
1.57E+18,646,1574068128,88997503,base_link,-0.195818499,-0.375170857,-0.828894854,0,0,0,0
1.57E+18,647,1574068128,346598419,base_link,-0.158647254,-0.360083222,-0.782354474,0,0,0,0
1.57E+18,648,1574068128,608272753,base_link,-0.123094209,-0.336842209,-0.739875495,0,0,0,0
1.57E+18,649,1574068128,924536219,base_link,-0.080116883,-0.290949285,-0.704066455,0,0,0,0
1.57E+18,650,1574068129,163133722,base_link,-0.043130893,-0.248125136,-0.64366895,0,0,0,0
1.57E+18,651,1574068129,427348499,base_link,0.005604267,-0.182353109,-0.577568293,0,0,0,0
1.57E+18,652,1574068129,721054039,base_link,0.032297198,-0.075630002,-0.485172778,0,0,0,0
1.57E+18,653,1574068129,968335415,base_link,0.061627291,0.093545437,-0.423782319,0,0,0,0
1.57E+18,654,1574068130,226317794,base_link,0.092888743,0.325483531,-0.447983593,0,0,0,0
1.57E+18,655,1574068130,485777534,base_link,0.036345363,0.835913122,-0.879502058,0,0,0,0
1.57E+18,656,1574068130,746607863,base_link,0.334320724,0.906062782,-0.193227917,0,0,0,0
1.57E+18,657,1574068131,8197751,base_link,0.290944129,1.116097927,-1.641811848,0,0,0,0
1.57E+18,658,1574068131,268842361,base_link,0.150630504,0.595374227,-2.727434158,0,0,0,0
1.57E+18,659,1574068131,558466736,base_link,-0.288448185,0.01032819,-3.122682571,0,0,0,0
1.57E+18,660,1574068131,830181399,base_link,-0.445731819,-0.391078353,-3.956245184,0,0,0,0
1.57E+18,661,1574068132,79201765,base_link,-0.419224501,-0.469394296,-5.012155056,0,0,0,0
1.57E+18,662,1574068132,347167036,base_link,-0.44857344,-0.418013901,-5.491477013,0,0,0,0
1.57E+18,663,1574068132,636924160,base_link,-0.747823954,-0.479785383,-6.66879034,0,0,0,0
1.57E+18,664,1574068132,894473970,base_link,-0.812325656,-0.463316888,-7.841461658,0,0,0,0
1.57E+18,665,1574068133,156215748,base_link,-1.012704849,-0.229833767,-8.380018234,0,0,0,0
1.57E+18,666,1574068133,430214726,base_link,-0.439779937,0.004293457,-6.611448288,0,0,0,0
1.57E+18,667,1574068133,711902010,base_link,-0.045668501,0.349832416,-6.534531116,0,0,0,0
1.57E+18,668,1574068133,968937661,base_link,-0.08583568,0.423737615,-6.64992857,0,0,0,0
1.57E+18,669,1574068134,240519331,base_link,-0.302951425,0.591653585,-7.945224762,0,0,0,0
1.57E+18,670,1574068134,497465474,base_link,-0.704779923,0.868991911,-8.219935417,0,0,0,0
1.57E+18,671,1574068134,749407462,base_link,-0.954785287,0.611356437,-8.033911705,0,0,0,0
