rosbagTimestamp,seq,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number,normality
1.57E+18,260,1574069844,271597456,'',16.26799965,-1,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,261,1574069844,571084110,'',16.34000015,-0.699999988,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,262,1574069844,870635381,'',16.34000015,-0.300000012,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,263,1574069845,139314986,'',16.34399986,-0.300000012,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,264,1574069845,390354388,'',16.27700043,-0.370000005,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,265,1574069845,681750329,'',16.34700012,-0.340000004,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,266,1574069845,965725925,'',16.34300041,-0.319999993,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,267,1574069846,215798226,'',16.3010006,-0.270000011,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,268,1574069846,480144010,'',16.34399986,-0.319999993,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,269,1574069846,715023987,'',16.5720005,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,270,1574069846,961646633,'',16.40399933,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,271,1574069847,191596304,'',16.4279995,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,272,1574069847,434817556,'',16.43700027,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,273,1574069847,672466863,'',16.36000061,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,274,1574069847,912574076,'',16.36000061,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,275,1574069848,148841184,'',16.43499947,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,276,1574069848,391766795,'',16.43600082,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,277,1574069848,633058812,'',16.35899925,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,278,1574069848,872122854,'',16.36100006,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,279,1574069849,113267833,'',16.47100067,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,280,1574069849,356865149,'',16.43199921,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,281,1574069849,592018193,'',16.36100006,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,282,1574069849,842231828,'',16.35700035,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,283,1574069850,85111193,'',16.47599983,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,284,1574069850,311823635,'',16.40600014,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,285,1574069850,552811811,'',16.35499954,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,286,1574069850,801860484,'',16.35700035,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,287,1574069851,29796857,'',16.41300011,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,288,1574069851,288710601,'',16.40999985,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,289,1574069851,517760541,'',16.42399979,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,290,1574069851,756343376,'',16.36000061,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,291,1574069851,987067360,'',16.40699959,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,292,1574069852,230014236,'',16.43300056,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,293,1574069852,471770058,'',16.42499924,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,294,1574069852,714073817,'',16.36100006,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,295,1574069852,949780458,'',16.40600014,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,296,1574069853,192654806,'',16.42900085,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,297,1574069853,432976322,'',16.43499947,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,298,1574069853,675031061,'',16.35899925,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,299,1574069853,912904016,'',16.35700035,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,300,1574069854,151544683,'',16.43199921,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,301,1574069854,403425259,'',16.43300056,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,302,1574069854,632154090,'',16.34799957,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,303,1574069854,870910057,'',16.36000061,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,304,1574069855,111480207,'',16.47599983,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,305,1574069855,352179028,'',16.43499947,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,306,1574069855,612241006,'',16.36100006,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,307,1574069855,832699799,'',16.36100006,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,308,1574069856,74902185,'',16.47299957,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,309,1574069856,322399511,'',16.40699959,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,310,1574069856,565499697,'',16.3579998,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,311,1574069856,804536539,'',16.35899925,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,312,1574069857,27815336,'',16.40800095,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,313,1574069857,284942603,'',16.40600014,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,314,1574069857,510979149,'',16.42700005,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,315,1574069857,765094584,'',16.35899925,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,316,1574069857,991702692,'',16.40299988,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,317,1574069858,231649886,'',16.43300056,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,318,1574069858,484370677,'',16.4279995,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,319,1574069858,729563225,'',16.36100006,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,320,1574069858,949026245,'',16.39900017,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,321,1574069859,200865789,'',16.43000031,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,322,1574069859,431489400,'',16.41900063,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,323,1574069859,672260702,'',16.36100006,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,324,1574069859,912746554,'',16.36400032,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,325,1574069860,164660685,'',16.43199921,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,326,1574069860,390972401,'',16.41799927,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,327,1574069860,635672311,'',16.35499954,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,328,1574069860,872217530,'',16.36499977,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,329,1574069861,109017652,'',16.47599983,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,330,1574069861,352388394,'',16.43300056,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,331,1574069861,589114670,'',16.35499954,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,332,1574069861,829197623,'',16.35899925,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,333,1574069862,76580963,'',16.47599983,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,334,1574069862,308294546,'',16.40999985,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,335,1574069862,553212084,'',16.35499954,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,336,1574069862,791482873,'',16.35499954,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,337,1574069863,30025914,'',16.39900017,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,338,1574069863,268621090,'',16.41200066,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,339,1574069863,512786991,'',16.42700005,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,340,1574069863,749467989,'',16.3560009,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,341,1574069863,994941298,'',16.39900017,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,342,1574069864,231121498,'',16.42700005,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,343,1574069864,477002699,'',16.43000031,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,344,1574069864,709460385,'',16.34600067,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,345,1574069864,953100363,'',16.40099907,0,nan,nan,nan,0.99000001,2,0,0,TRUE,[],id0,'',1
1.57E+18,629,1574068125,125465103,'',15.84399986,-14.35000038,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,630,1574068125,382237180,'',15.70699978,-15.27000046,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,631,1574068125,668651240,'',15.81200027,-16.51000023,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,632,1574068125,939408757,'',15.76500034,-10.27999973,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,633,1574068126,205339716,'',15.77700043,-8.289999962,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,634,1574068126,460198364,'',15.71800041,-7.840000153,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,635,1574068126,755408780,'',15.83500004,-7.849999905,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,636,1574068127,55055886,'',15.84399986,-7.789999962,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,637,1574068127,299633716,'',15.73700047,-7.670000076,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,638,1574068127,583006634,'',15.83699989,-7.769999981,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,639,1574068127,849493407,'',15.85200024,-7.829999924,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,640,1574068128,135424561,'',15.85400009,-7.650000095,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,641,1574068128,382338052,'',15.73999977,-7.78000021,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,642,1574068128,646520446,'',15.83500004,-7.800000191,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,643,1574068128,952145990,'',15.85900021,-7.829999924,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,644,1574068129,235583136,'',15.76000023,-7.699999809,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,645,1574068129,507313977,'',15.85000038,-8.020000458,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,646,1574068129,776446756,'',15.85200024,-8.319999695,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,647,1574068130,53219891,'',15.85299969,-8.5,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,648,1574068130,308274341,'',15.74699974,-8.300000191,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,649,1574068130,565128392,'',15.86999989,-7.949999809,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,650,1574068130,865758968,'',15.7670002,-3.519999981,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,651,1574068131,114350676,'',15.91699982,-28.86000061,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,652,1574068131,429766271,'',14.8579998,-26.02000046,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,653,1574068131,683329891,'',15.32900047,-43.27000046,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,654,1574068131,969885409,'',15.54500008,-36.65999985,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,655,1574068132,222811846,'',15.41300011,-33.54000092,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,656,1574068132,483965731,'',15.52799988,-34.11999893,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,657,1574068132,777914749,'',15.45699978,-56.29000092,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,658,1574068133,31089855,'',15.54199982,-25.57999992,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,659,1574068133,315660629,'',15.85200024,-27.55999947,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,660,1574068133,575179033,'',15.73999977,-28.06999969,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,661,1574068133,837904307,'',15.76099968,-14.78999996,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,662,1574068134,129128438,'',16.07999992,-33.38999939,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,663,1574068134,414609030,'',15.55900002,-37.84000015,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,664,1574068134,669326769,'',15.77700043,-19.34000015,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
1.57E+18,665,1574068134,971084651,'',16.33099937,-12.18999958,nan,nan,nan,0.980000019,2,0,0,TRUE,[],id0,'',0
