,%time,seq,stamp,frame_id,child_frame_id,xp,yp,zp,xo,yo,zo,wo,orientation_covariance0,orientation_covariance1,orientation_covariance2,orientation_covariance3,orientation_covariance4,orientation_covariance5,orientation_covariance6,orientation_covariance7,orientation_covariance8,orientation_covariance9,orientation_covariance10,orientation_covariance11,orientation_covariance12,orientation_covariance13,orientation_covariance14,orientation_covariance15,orientation_covariance16,orientation_covariance17,orientation_covariance18,orientation_covariance19,orientation_covariance20,orientation_covariance21,orientation_covariance22,orientation_covariance23,orientation_covariance24,orientation_covariance25,orientation_covariance26,orientation_covariance27,orientation_covariance28,orientation_covariance29,orientation_covariance30,orientation_covariance31,orientation_covariance32,orientation_covariance33,orientation_covariance34,orientation_covariance35,xl,yl,zl,xa,ya,za,angular_covariance0,angular_covariance1,angular_covariance2,angular_covariance3,angular_covariance4,angular_covariance5,angular_covariance6,angular_covariance7,angular_covariance8,angular_covariance9,angular_covariance10,angular_covariance11,angular_covariance12,angular_covariance13,angular_covariance14,angular_covariance15,angular_covariance16,angular_covariance17,angular_covariance18,angular_covariance19,angular_covariance20,angular_covarianceq21,angular_covariance22,angular_covariance23,angular_covariance24,angular_covariance25,angular_covariance26,angular_covariance27,angular_covariance28,angular_covariance29,angular_covariance30,angular_covariance31,angular_covariance32,angular_covariance33,angular_covariance34,angular_covariance35
48,1574069797883805179,101,1574069797883593833,map,base_link,5.785749567,-1.854596159,0.216,-0.008755360179,-0.003875314755,-0.2347687291,-0.9720040995,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.326399683,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,-0.23,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1574069798172893428,102,1574069798172407038,map,base_link,5.819733472,-1.932333788,0.218,-0.008660592656,-0.003924330444,-0.2348470024,-0.9719858431,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.326399683,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,-0.23,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1574069798434059602,103,1574069798433773910,map,base_link,5.8707093,-2.010071407,0.217,-0.008660592656,-0.003924330444,-0.2348470024,-0.9719858431,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.326399683,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,-0.23,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1574069798696975666,104,1574069798696569421,map,base_link,5.94717297,-2.032282106,0.217,-0.008608168756,-0.004040824019,-0.2349698927,-0.9719561311,0.9604000374,0,0,0,0,0,0,0.9604000374,0,0,0,0,0,0,4.326399683,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.02,-0.2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1574069798995391439,105,1574069798995037164,map,base_link,6.032132629,-2.087808936,0.212,-0.008420463039,-0.00423146703,-0.2350433776,-0.9719391962,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.03,-0.19,0.01,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1574069799271617605,106,1574069799271450003,map,base_link,6.11709227,-2.121125004,0.21,-0.008256165994,-0.004412025666,-0.2351798179,-0.9719067975,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.05,-0.18,0.01,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1574069799557415911,107,1574069799556982200,map,base_link,6.193555932,-2.143335698,0.206,-0.008170392724,-0.004573235549,-0.2352307393,-0.9718944539,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.06,-0.16,0.01,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1574069799833430101,108,1574069799833279191,map,base_link,6.270019576,-2.143335631,0.196,-0.00798797471,-0.004618031177,-0.235329884,-0.9718717568,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.07,-0.13,0.01,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1574069800126741112,109,1574069800126246691,map,base_link,6.329491296,-2.143335578,0.182,-0.007833584513,-0.004463329939,-0.2354766554,-0.9718381853,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.08,-0.1,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1574069800430644584,110,1574069800430388669,map,base_link,6.431442823,-2.154440865,0.169,-0.007230533046,-0.006480444087,-0.2355942793,-0.9718029938,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.09,-0.09,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1574069800696088980,111,1574069800695583680,map,base_link,6.541890332,-2.165546149,0.167,-0.007382955664,-0.005397577289,-0.2357015089,-0.9717824637,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.12,-0.08,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1574069800972601742,112,1574069800972102529,map,base_link,6.643841889,-2.187756817,0.161,-0.00748802909,-0.004632705061,-0.2354646333,-0.9718430295,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.13,-0.07,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1574069801279318994,113,1574069801279173997,map,base_link,6.711809581,-2.198862134,0.157,-0.007757000698,-0.00330421623,-0.2353215113,-0.9718810099,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.13,-0.05,0.03,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1574069801548711590,114,1574069801548252742,map,base_link,6.76278539,-2.23217823,0.162,-0.007545366382,-0.003649961287,-0.2351859793,-0.9719142454,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.13,-0.05,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1574069801832255919,115,1574069801831952131,map,base_link,6.805265229,-2.254388954,0.17,-0.007297004132,-0.004417274815,-0.2352957058,-0.9718863988,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.13,-0.04,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1574069802133160855,116,1574069802132691955,map,base_link,6.873232942,-2.27659965,0.177,-0.006406207207,-0.008626195367,-0.235091916,-0.9719137515,0.7743999916,0,0,0,0,0,0,0.7743999916,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.13,-0.04,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1574069802411651864,117,1574069802411333107,map,base_link,6.91571276,-2.276599616,0.185,-0.006267717661,-0.008182901002,-0.234293348,-0.9721113017,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.12,-0.03,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1574069802687325371,118,1574069802686854050,map,base_link,6.96668852,-2.254388813,0.192,-0.006066746999,-0.008827631605,-0.234577059,-0.9720385131,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.11,-0.01,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1574069802972009763,119,1574069802971616155,map,base_link,6.992176385,-2.232178031,0.196,-0.006099459197,-0.007820765464,-0.2345357017,-0.9720569103,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.11,0,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1574069803227671856,120,1574069803227184983,map,base_link,7.000672304,-2.198861881,0.189,-0.005916973918,-0.007903942864,-0.2350761523,-0.9719268078,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.09,0.01,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1574069803508964279,121,1574069803508512649,map,base_link,6.992176322,-2.17665113,0.185,-0.005503139229,-0.008068697106,-0.235202171,-0.971897397,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.06,0.02,0.03,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1574069803832231934,122,1574069803832006513,map,base_link,7.009168213,-2.154440352,0.171,-0.005807090523,-0.006696509202,-0.2350103193,-0.9719524599,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.06,0.03,0.03,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1574069804106943656,123,1574069804106531217,map,base_link,7.077135852,-2.121124142,0.155,-0.005774361087,-0.007555267644,-0.2350822624,-0.9719289607,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.06,0.05,0.04,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1574069804386205834,124,1574069804385873452,map,base_link,7.102623704,-2.098913356,0.146,-0.005896437485,-0.008911692182,-0.2357300815,-0.9717598173,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.05,0.05,0.03,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1574069804648335866,125,1574069804647845629,map,base_link,7.094127753,-2.098913367,0.153,-0.006124559725,-0.008606551039,-0.2355749014,-0.9717987872,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.04,0.05,0.03,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1574069804932089347,126,1574069804931889273,map,base_link,7.119615648,-2.110018724,0.151,-0.006731754704,-0.008015015267,-0.2366674823,-0.9715343256,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.03,0.05,0.03,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1574069805190838466,127,1574069805190367542,map,base_link,7.145103522,-2.09891332,0.151,-0.00661785056,-0.008991010028,-0.2363875198,-0.9715947233,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.03,0.05,0.03,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1574069805481845641,128,1574069805481420959,map,base_link,7.187583308,-2.07670252,0.151,-0.007103238589,-0.008902928361,-0.2367097743,-0.9715136461,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.02,0.06,0.03,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1574069805745772155,129,1574069805745529467,map,base_link,7.264046894,-2.032280923,0.139,-0.006712252971,-0.007434416345,-0.2367730437,-0.971513356,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.02,0.1,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1574069806032457731,130,1574069806032039605,map,base_link,7.349006442,-1.954543188,0.142,-0.0004155644293,-0.02256838034,-0.2282431988,-0.9733424565,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.06,0.09,-0.09,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1574069806347448536,131,1574069806347252311,map,base_link,7.459453884,-1.876805428,0.161,-0.008675453861,-0.0002391990763,-0.2166862834,-0.9762027115,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.04,0.1,-0.1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1574069806616276979,132,1574069806615868176,map,base_link,7.54441351,-1.83238384,0.211,-0.002335028111,-0.0005061162733,-0.2161927416,-0.9763477813,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.09,0.12,-0.2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1574069806905121475,133,1574069806904942278,map,base_link,7.569901476,-1.843489212,0.27,-0.001956190162,-0.003135686506,-0.2162815597,-0.9763240383,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.08,0.11,-0.17,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1574069807206533389,134,1574069807206177879,map,base_link,7.493437994,-1.954543101,0.324,-0.004333113942,-0.003791231717,-0.2134300788,-0.976941376,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0.05,-0.18,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1574069807490229025,135,1574069807489975902,map,base_link,7.442462339,-1.998964689,0.389,-0.004333113942,-0.003791231717,-0.2134300788,-0.976941376,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.03,0.05,-0.22,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1574069807745732814,136,1574069807745586196,map,base_link,7.399982634,-2.021175513,0.45,0.002491190291,-0.002684332786,-0.2176159676,-0.9760276016,0.7920999745,0,0,0,0,0,0,0.7920999745,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.06,0.04,-0.19,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1574069808026477300,137,1574069808026025009,map,base_link,7.374494818,-2.032280934,0.507,0.0007951745955,0.002047361418,-0.2168106017,-0.9762112164,0.7920999745,0,0,0,0,0,0,0.7920999745,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.07,0,-0.19,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1574069808312418380,138,1574069808312139810,map,base_link,7.399982727,-2.021175538,0.533,7.11E-06,0.007675993869,-0.2122999314,-0.9771744052,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.05,0,-0.11,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1574069808632608787,139,1574069808632191494,map,base_link,7.493438285,-1.998964685,0.536,-0.002984682468,0.01386488947,-0.1909412991,-0.9814989948,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.03,0,-0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1574069808872122425,140,1574069808871890324,map,base_link,7.569901918,-1.976753849,0.538,-0.004636722042,0.01125832394,-0.1534349609,-0.9880837332,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0.02,-0.03,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1574069809151386774,141,1574069809150923494,map,base_link,7.663357498,-1.965648376,0.542,-0.006633986898,0.01218794239,-0.1495071386,-0.9886632692,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.03,0.01,-0.05,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1574069809431739151,142,1574069809431444068,map,base_link,7.756813147,-2.010069807,0.562,-0.006841768844,0.02584941172,-0.1705897057,-0.9849792639,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.05,-0.01,-0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1574069809712167926,143,1574069809711718626,map,base_link,7.765309237,-2.110018227,0.585,-0.01005692617,0.03108298739,-0.1805692278,-0.9830195624,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,-0.03,-0.01,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1574069809972092925,144,1574069809971806444,map,base_link,7.773805234,-2.132228981,0.592,-0.01463418744,0.03174357728,-0.1753161341,-0.9838914772,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,-0.01,-0.04,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1574069810275511836,145,1574069810275014752,map,base_link,7.867260723,-2.043385843,0.596,-0.01453154614,0.036886666,-0.1749146691,-0.9837850713,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.01,0,0.04,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1574069810585535505,146,1574069810584994757,map,base_link,8.003196067,-1.987858801,0.606,-0.01422074259,0.03856632642,-0.1595922576,-0.9863268831,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.06,0.01,0.01,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1574069810844770723,147,1574069810844444559,map,base_link,8.105147598,-1.965647935,0.612,-0.01389869225,0.03635274033,-0.160011607,-0.9863476011,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.06,0.03,0.06,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1574069811159523476,148,1574069811159034458,map,base_link,8.22409104,-1.932331668,0.62,-0.01425623301,0.04259796336,-0.1739192411,-0.983734858,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.1,0.06,0.05,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1574069811432966686,149,1574069811432780007,map,base_link,8.360026419,-1.887910007,0.655,-0.01266686016,0.0346045869,-0.190720482,-0.9809524815,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.14,0.05,0.02,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1574069811670478004,150,1574069811670008001,map,base_link,8.444986065,-1.865699162,0.695,-0.01498110087,0.02514580704,-0.1957514279,-0.9802166258,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.15,0.06,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1574069811965702460,151,1574069811965365992,map,base_link,8.470473918,-1.754645349,0.761,-0.01313167082,0.01779796869,-0.1936179935,-0.9808276424,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.14,0.11,-0.08,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1574069812246928743,152,1574069812246427316,map,base_link,8.470473898,-1.654696942,0.834,-0.008127534126,0.0026554025,-0.1954135884,-0.9806836501,0.7225000405,0,0,0,0,0,0,0.7225000405,0,0,0,0,0,0,2.016399878,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0,0,0,0,0,0,99999,0.11,0.14,-0.09,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
