,rosbagTimestamp,seq,frame_id,xo,yo,zo,wo,orientation_covariance,orientation_covariance1,orientation_covariance2,orientation_covariance3,orientation_covariance4,orientation_covariance5,orientation_covariance6,orientation_covariance7,orientation_covariance8,xav,yav,zav,angular_velocity_covariance0,angular_velocity_covariance1,angular_velocity_covariance2,angular_velocity_covariance3,angular_velocity_covariance4,angular_velocity_covariance5,angular_velocity_covariance6,angular_velocity_covariance7,angular_velocity_covariance8,xla,yla,zla,linear_acceleration_covariance0,linear_acceleration_covariance1,linear_acceleration_covariance2,linear_acceleration_covariance3,linear_acceleration_covariance4,linear_acceleration_covariance5,linear_acceleration_covariance6,linear_acceleration_covariance7,linear_acceleration_covariance8
115,1.57E+18,167,base_link,0.031225668,-0.003440218,-0.18294495,-0.982621121,1,0,0,0,1,0,0,0,1,0.027901446,-0.176158816,-0.135643542,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.16671305,-0.8433719,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
116,1.57E+18,168,base_link,0.030950935,-0.003213092,-0.170350021,-0.98489217,1,0,0,0,1,0,0,0,1,0.078837812,0.096479304,-0.053543221,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.18632635,-0.7256921,9.62032365,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
117,1.57E+18,169,base_link,0.029636085,-0.007775968,-0.17104081,-0.984787428,1,0,0,0,1,0,0,0,1,0.004311084,0.039527457,0.087973841,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.53936575,-1.1375714,9.67916355,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
118,1.57E+18,170,base_link,0.029019735,-0.006059226,-0.181521848,-0.982939957,1,0,0,0,1,0,0,0,1,-0.02868196,0.052231986,0.131791383,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.04903325,-1.0787315,9.9047165,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
119,1.57E+18,171,base_link,0.035307559,-0.017694829,-0.189312819,-0.981122279,1,0,0,0,1,0,0,0,1,0.021627497,0.009503774,0.020987783,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.5491724,-0.3334261,9.91452315,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
120,1.57E+18,172,base_link,0.036091938,-0.020477076,-0.198101015,-0.979302838,1,0,0,0,1,0,0,0,1,-0.024194114,0.022759385,-0.029771714,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.59820565,-0.20593965,10.3362091,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
121,1.57E+18,173,base_link,0.029727061,-0.015286427,-0.192497202,-0.980728023,1,0,0,0,1,0,0,0,1,0.069432646,0.021209065,0.043534029,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.04931155,-0.4118793,9.218251,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
122,1.57E+18,174,base_link,0.017896628,-0.011553874,-0.19636364,-0.980299719,1,0,0,0,1,0,0,0,1,0.034442849,-0.045724124,-0.020080166,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.73549875,-0.6080123,9.6889702,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
123,1.57E+18,175,base_link,0.009544633,-0.021766967,-0.202420676,-0.979010199,1,0,0,0,1,0,0,0,1,0.078182369,-0.008581293,0.106615022,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.51975245,-0.6472389,9.6301303,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
124,1.57E+18,176,base_link,0.005450043,-0.02327786,-0.212777618,-0.97680813,1,0,0,0,1,0,0,0,1,0.046173617,0.053316049,0.088994719,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.6276256,-0.7256921,9.6889702,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
125,1.57E+18,177,base_link,0.007001209,-0.024157734,-0.225117332,-0.974006968,1,0,0,0,1,0,0,0,1,-0.034115549,0.001611358,0.027303301,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.46091255,-0.4118793,10.16949605,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
126,1.57E+18,178,base_link,0.018165934,-0.017891189,-0.234023072,-0.971896654,1,0,0,0,1,0,0,0,1,-0.080359839,-0.016419483,0.114332683,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.55897905,1.19E-15,9.75761675,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
127,1.57E+18,179,base_link,0.017906081,-0.023964358,-0.239532641,-0.970427326,1,0,0,0,1,0,0,0,1,0.051323473,0.068686604,-0.020359654,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.32361945,0.34323275,9.5124505,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
128,1.57E+18,180,base_link,0.004043752,-0.031159562,-0.239838045,-0.970304304,1,0,0,0,1,0,0,0,1,0.135314763,-0.021660408,0.012676938,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.7649187,-0.22555295,9.9243298,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
129,1.57E+18,181,base_link,-0.019531868,-0.029915963,-0.247989042,-0.968103804,1,0,0,0,1,0,0,0,1,0.200929567,-0.02295397,0.069786631,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.67665885,0.0980665,9.71839015,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
130,1.57E+18,182,base_link,-0.037958136,-0.02517249,-0.257269043,-0.965265852,1,0,0,0,1,0,0,0,1,0.009571253,-0.054357938,-0.003541601,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.67665885,0.00980665,9.5712904,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
131,1.57E+18,183,base_link,-0.050425306,-0.027601356,-0.254052004,-0.965480726,1,0,0,0,1,0,0,0,1,0.137552679,-0.096157163,0.009949501,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.4903325,0.6472389,10.0420096,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
132,1.57E+18,184,base_link,-0.05398497,-0.031814077,-0.24332165,-0.96791945,1,0,0,0,1,0,0,0,1,-0.063892193,0.114023477,-0.163361758,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1176798,1.61809725,9.7674234,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
133,1.57E+18,185,base_link,-0.062846096,-0.030240295,-0.228046699,-0.971149111,1,0,0,0,1,0,0,0,1,0.114678718,-0.06202846,0.025066638,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.7453054,1.0983448,9.56148375,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
134,1.57E+18,186,base_link,-0.058077562,-0.035082112,-0.231766931,-0.97040215,1,0,0,0,1,0,0,0,1,-0.124965727,0.041916747,0.068523891,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.4314926,1.2748645,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
135,1.57E+18,187,base_link,-0.033843257,-0.026370047,-0.241148192,-0.96953948,1,0,0,0,1,0,0,0,1,-0.349880189,-0.062342923,0.118120454,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.75511205,0.79433865,9.83606995,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
136,1.57E+18,188,base_link,0.00200792,-0.021427093,-0.252457231,-0.967368696,1,0,0,0,1,0,0,0,1,-0.251093656,-0.085544907,0.059131682,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.6668522,0.4118793,9.5712904,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
137,1.57E+18,189,base_link,0.028058815,-0.019751905,-0.263632828,-0.964012602,1,0,0,0,1,0,0,0,1,-0.136561081,0.148269564,0.077878438,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.2745862,0.06864655,9.9831697,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
138,1.57E+18,190,base_link,0.031429985,-0.023980295,-0.263703874,-0.963793219,1,0,0,0,1,0,0,0,1,0.101487055,-0.077400655,-0.044237528,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.34323275,-0.2549729,10.0420096,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
139,1.57E+18,191,base_link,0.013697378,-0.01905612,-0.256372379,-0.966293149,1,0,0,0,1,0,0,0,1,0.109517835,0.047794316,-0.115401611,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.4707192,-0.2745862,9.9831697,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
140,1.57E+18,192,base_link,-0.000666593,-0.022128393,-0.248933574,-0.968267507,1,0,0,0,1,0,0,0,1,0.049842626,0.078838989,-0.06456688,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.44129925,-0.14709975,9.48303055,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
141,1.57E+18,193,base_link,-0.002547845,-0.021744668,-0.241652644,-0.970115806,1,0,0,0,1,0,0,0,1,-0.014852568,-0.00579515,-0.017482705,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.4118793,0.0980665,9.85568325,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
142,1.57E+18,194,base_link,-0.001984927,-0.025704444,-0.241340873,-0.970097894,1,0,0,0,1,0,0,0,1,0.026422378,0.07815592,0.005025052,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.38245935,-0.1765197,9.83606995,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
143,1.57E+18,195,base_link,-0.001839264,-0.03771602,-0.241981154,-0.969545894,1,0,0,0,1,0,0,0,1,-0.031433415,0.040424533,-0.023413468,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.77472535,0.0392266,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
144,1.57E+18,196,base_link,-0.002282314,-0.040364387,-0.246565958,-0.968282364,1,0,0,0,1,0,0,0,1,0.040733326,0.152543828,0.05284157,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.42168595,-0.0392266,9.7870367,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
145,1.57E+18,197,base_link,0.002253015,-0.054828305,-0.251902206,-0.966195663,1,0,0,0,1,0,0,0,1,-0.050786126,0.00180982,-0.006436138,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.12776475,0.196133,9.4928372,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
146,1.57E+18,198,base_link,0.00907687,-0.056157261,-0.248289533,-0.967014106,1,0,0,0,1,0,0,0,1,-0.085544012,0.00176261,-0.051788785,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.10815145,0.00980665,9.65955025,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
147,1.57E+18,199,base_link,0.016163523,-0.055247892,-0.246554066,-0.967417957,1,0,0,0,1,0,0,0,1,0.028079711,0.006738292,0.008876516,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.99047165,0.2157463,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
148,1.57E+18,200,base_link,0.013524522,-0.061176283,-0.247358608,-0.966896204,1,0,0,0,1,0,0,0,1,-0.037264038,-0.004227736,-0.08318641,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.10815145,-0.0392266,9.83606995,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
149,1.57E+18,201,base_link,0.01276507,-0.064285978,-0.240933031,-0.968326206,1,0,0,0,1,0,0,0,1,0.059692062,-0.059405014,-0.000528354,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.26505785,0.1372931,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
150,1.57E+18,202,base_link,0.002046527,-0.061973248,-0.244398396,-0.967690318,1,0,0,0,1,0,0,0,1,0.104406901,0.075277753,0.061900429,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.4709975,-0.08825985,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
151,1.57E+18,203,base_link,-0.003068289,-0.067423513,-0.242257412,-0.967861561,1,0,0,0,1,0,0,0,1,0.011583557,-0.03760482,-0.018047284,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.4513842,0.1569064,9.65955025,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
152,1.57E+18,204,base_link,-0.005924986,-0.062846651,-0.243916751,-0.967739537,1,0,0,0,1,0,0,0,1,-0.033852588,-0.040647343,-0.012781143,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.0395049,0.28439285,9.5909037,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
153,1.57E+18,205,base_link,0.001493568,-0.053057654,-0.24608323,-0.967794244,1,0,0,0,1,0,0,0,1,-0.020547312,-0.02895988,0.000992088,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.0787315,0.12748645,9.8458766,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
154,1.57E+18,206,base_link,0.007643772,-0.039309412,-0.249440074,-0.96756188,1,0,0,0,1,0,0,0,1,-0.023601575,-0.085592672,0.05885886,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.2160246,0.06864655,9.7085835,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
155,1.57E+18,207,base_link,0.006487064,-0.033486589,-0.259472297,-0.965148016,1,0,0,0,1,0,0,0,1,0.008390714,-0.112010859,0.049978927,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.85317855,0.0588399,9.7085835,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
156,1.57E+18,208,base_link,-0.000852953,-0.022877408,-0.272302021,-0.96193945,1,0,0,0,1,0,0,0,1,0.027114777,-0.141878456,0.10708525,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.79433865,0.1765197,9.83606995,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
157,1.57E+18,209,base_link,0.000224123,-0.008263831,-0.265513213,-0.964071778,1,0,0,0,1,0,0,0,1,-0.081624866,-0.018696168,-0.165490702,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.44129925,0.40207265,9.8654899,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
158,1.57E+18,210,base_link,0.004426972,-0.007845627,-0.252900309,-0.967450403,1,0,0,0,1,0,0,0,1,-0.068121433,0.030316263,-0.140181765,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.1765197,-0.1176798,9.75761675,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
159,1.57E+18,211,base_link,0.004764985,-0.00929619,-0.246263133,-0.96914671,1,0,0,0,1,0,0,0,1,0.030915264,0.06289763,0.010804843,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.196133,-0.16671305,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
160,1.57E+18,212,base_link,0.004912784,-0.014171368,-0.250784046,-0.967926856,1,0,0,0,1,0,0,0,1,0.028824128,0.012212615,0.053131938,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.0196133,-0.2157463,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
161,1.57E+18,213,base_link,0.005608924,-0.023661838,-0.250148029,-0.967902175,1,0,0,0,1,0,0,0,1,0.003996072,-0.004060443,-0.036154862,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-0.0784532,1.20E-15,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
162,1.57E+18,214,base_link,0.003188944,-0.034509907,-0.248779721,-0.967939847,1,0,0,0,1,0,0,0,1,0.055308897,0.21900183,0.013604445,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.08825985,-0.3334261,9.9635564,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
163,1.57E+18,215,base_link,0.006894706,-0.045993798,-0.242951828,-0.968922826,1,0,0,0,1,0,0,0,1,0.006532434,0.018062394,-0.011961491,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.0002783,-0.22555295,9.6693569,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
164,1.57E+18,216,base_link,0.0174951,-0.057171783,-0.238670511,-0.969258323,1,0,0,0,1,0,0,0,1,-0.055482119,-0.097174503,-0.007900901,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.55925735,0.08825985,9.79684335,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
165,1.57E+18,217,base_link,0.019853097,-0.058502578,-0.240223927,-0.96874959,1,0,0,0,1,0,0,0,1,-0.029563364,0.166650936,-0.039884344,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.0787315,0.0392266,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
166,1.57E+18,218,base_link,0.020130901,-0.062714396,-0.23670101,-0.969347349,1,0,0,0,1,0,0,0,1,0.089204773,0.020634919,0.003574812,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.71616375,0.16671305,9.5516771,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
167,1.57E+18,219,base_link,0.015967754,-0.066113161,-0.240344991,-0.968301795,1,0,0,0,1,0,0,0,1,0.040288866,0.001389991,0.018380634,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.59848395,-0.14709975,10.2185293,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
168,1.57E+18,220,base_link,0.016743811,-0.075034807,-0.239451668,-0.96785966,1,0,0,0,1,0,0,0,1,0.039506834,0.029995482,0.014208629,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.20621795,-0.0980665,9.6693569,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
169,1.57E+18,221,base_link,0.018698144,-0.083428846,-0.23725465,-0.967677755,1,0,0,0,1,0,0,0,1,0.007414024,0.034627639,0.002430829,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.71616375,-0.1569064,9.6693569,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
170,1.57E+18,222,base_link,0.021261233,-0.086293296,-0.235054751,-0.967910477,1,0,0,0,1,0,0,0,1,3.89E-05,0.034122959,-0.006597599,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.83384355,-0.1176798,9.5516771,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
171,1.57E+18,223,base_link,0.021605287,-0.084695612,-0.232651306,-0.968624403,1,0,0,0,1,0,0,0,1,0.004926789,-0.072078407,-0.028033257,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.9809433,-0.12748645,9.5712904,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
172,1.57E+18,224,base_link,0.019763457,-0.083193454,-0.22984233,-0.96946416,1,0,0,0,1,0,0,0,1,-0.000102075,-0.003846345,-0.00584766,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.50041745,-0.12748645,9.73800345,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
173,1.57E+18,225,base_link,0.020825695,-0.081288209,-0.227309008,-0.970200563,1,0,0,0,1,0,0,0,1,-0.010277295,-0.085748434,-0.012186926,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.6082906,-0.30400615,9.5909037,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
174,1.57E+18,226,base_link,0.02486051,-0.067886284,-0.233483925,-0.969669358,1,0,0,0,1,0,0,0,1,-0.039161406,-0.149563342,0.043088913,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.6671305,-0.1372931,9.5320638,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
175,1.57E+18,227,base_link,0.028414234,-0.053648962,-0.240258843,-0.968808603,1,0,0,0,1,0,0,0,1,-0.040954351,0.145196587,0.033008266,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.48080415,-0.2353596,9.4928372,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
176,1.57E+18,228,base_link,0.026905704,-0.046362973,-0.233410888,-0.970899539,1,0,0,0,1,0,0,0,1,0.061680596,-0.051681068,-0.048864547,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.22583125,-0.28439285,9.6497436,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
177,1.57E+18,229,base_link,0.020579193,-0.047643359,-0.226356622,-0.972660931,1,0,0,0,1,0,0,0,1,0.015904931,-0.038295217,-0.001850397,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.176798,-0.16671305,9.5516771,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
178,1.57E+18,230,base_link,0.018611414,-0.046418656,-0.229139372,-0.972108056,1,0,0,0,1,0,0,0,1,-0.014853315,0.045563385,0.029842064,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.1179581,-0.3138128,9.80665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
179,1.57E+18,231,base_link,0.020144681,-0.046804575,-0.230475819,-0.971742981,1,0,0,0,1,0,0,0,1,0.003603037,0.060661022,0.016394375,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.0787315,-0.22555295,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
180,1.57E+18,232,base_link,0.020802979,-0.05236543,-0.230941487,-0.971334714,1,0,0,0,1,0,0,0,1,-0.020147981,0.031988692,-0.016655225,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.0395049,-0.2353596,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
181,1.57E+18,233,base_link,0.021069714,-0.055184469,-0.229002806,-0.971631852,1,0,0,0,1,0,0,0,1,0.001219842,0.02976203,-0.018073959,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.24544455,-0.26477955,9.65955025,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
182,1.57E+18,234,base_link,0.021736873,-0.055981996,-0.226715537,-0.972107808,1,0,0,0,1,0,0,0,1,-0.020265365,0.019255932,0.003406405,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.24544455,-0.2745862,9.7281968,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
183,1.57E+18,235,base_link,0.02394465,-0.060564315,-0.227784223,-0.971531248,1,0,0,0,1,0,0,0,1,0.009872508,0.036264677,0.008369198,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.16699135,-0.2353596,9.6693569,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
184,1.57E+18,236,base_link,0.02624867,-0.067565439,-0.22470742,-0.971726553,1,0,0,0,1,0,0,0,1,0.023229059,0.009016128,-0.034882534,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.6279039,-0.2353596,9.69877685,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
185,1.57E+18,237,base_link,0.025267926,-0.069420371,-0.2209465,-0.972483927,1,0,0,0,1,0,0,0,1,0.008193468,0.023966016,-0.024574528,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.46119085,-0.16671305,9.60071035,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
186,1.57E+18,238,base_link,0.024502623,-0.071582945,-0.221359382,-0.972252811,1,0,0,0,1,0,0,0,1,0.02779072,-0.012909221,0.02922908,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.52003075,-0.32361945,9.8458766,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
187,1.57E+18,239,base_link,0.022868737,-0.068246758,-0.225690677,-0.971536473,1,0,0,0,1,0,0,0,1,0.016903752,-0.013786839,0.030768536,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.44157755,-0.24516625,9.73800345,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
188,1.57E+18,240,base_link,0.024562046,-0.061881679,-0.226056609,-0.971836289,1,0,0,0,1,0,0,0,1,-0.044308115,-0.054090858,-0.028026177,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.3925443,-0.2353596,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
189,1.57E+18,241,base_link,0.025724359,-0.059657008,-0.224059678,-0.97240761,1,0,0,0,1,0,0,0,1,0.005538937,-0.010631034,-0.019598074,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.2356379,-0.392266,9.63993695,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
190,1.57E+18,242,base_link,0.026857649,-0.055746351,-0.22131841,-0.973236442,1,0,0,0,1,0,0,0,1,0.001757096,-0.004482211,0.003434127,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.3140911,-0.3530394,9.6889702,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
191,1.57E+18,243,base_link,0.029531725,-0.060758405,-0.223511676,-0.972357354,1,0,0,0,1,0,0,0,1,-0.009786538,0.007777723,0.068202287,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.1571847,-0.42168595,9.71839015,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
192,1.57E+18,244,base_link,0.031460897,-0.060630904,-0.226428285,-0.971629732,1,0,0,0,1,0,0,0,1,-0.030397879,-0.01647147,-0.0114173,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.3337044,-0.34323275,9.81645665,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
193,1.57E+18,245,base_link,0.036219477,-0.059757413,-0.226188331,-0.971574001,1,0,0,0,1,0,0,0,1,-0.016173439,0.015285628,0.052131709,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.36312435,-0.50013915,9.5516771,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
194,1.57E+18,246,base_link,0.034902456,-0.059561406,-0.231559116,-0.970368298,1,0,0,0,1,0,0,0,1,0.03145216,0.012235594,0.024651425,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.5298374,-0.38245935,9.65955025,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
195,1.57E+18,247,base_link,0.034347475,-0.056999045,-0.230849843,-0.97071093,1,0,0,0,1,0,0,0,1,0.01480102,0.021369109,0.002781371,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.26505785,-0.4903325,9.6301303,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
196,1.57E+18,248,base_link,0.030340991,-0.051599676,-0.236815089,-0.969708983,1,0,0,0,1,0,0,0,1,0.045617301,-0.073790766,0.0969356,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,-1.176798,-0.51975245,9.77723005,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
